process,energy,pat_sign,pat_len,geom_sign,geom_len
42,155.799335,24.543612,4.001997,8.211897,2.140503
42,46.837856,13.294175,0.558063,8.680418,0.769518
32,45.800514,7.670860,0.221926,14.690752,0.489356
42,39.171243,9.251578,0.156823,2.889898,0.409507
42,36.655925,2.645548,0.025087,4.750753,0.151756
42,57.042653,12.471407,0.290622,3.740713,0.594630
24,30.234327,12.613179,0.449131,8.856722,0.654294
24,34.333576,8.719105,0.091924,2.237807,0.338154
32,55.037744,4.041805,0.038704,3.885795,0.173985
32,93.934944,11.723344,0.674213,3.388312,0.762979
42,178.158719,4.973989,0.395904,8.083670,0.619165
23,107.845579,35.579056,11.072368,20.536905,3.382318
42,35.057374,8.385820,0.285459,14.908626,0.507091
32,68.656505,7.682798,0.342267,21.506622,0.575225
24,88.967637,13.257110,5.139966,10.352296,2.419629
32,53.686602,19.389027,0.567386,11.952064,0.755080
24,52.957783,8.821470,0.308939,4.152534,0.465910
42,48.329768,8.434665,0.146004,7.101771,0.420829
42,38.051914,7.422854,0.068585,3.109859,0.270336
42,207.762076,5.813346,0.661177,7.485750,0.818030
42,113.574554,4.434096,0.327497,2.746641,0.644027
23,223.725297,14.315557,14.438325,3.131083,3.895231
32,152.142601,8.309068,1.501394,3.293722,1.090209
32,72.962393,14.604630,1.087973,4.143129,1.135212
24,186.966322,17.601933,9.578998,2.796231,3.306803
42,82.889892,37.587814,2.932048,12.723102,1.816174
32,43.060331,32.861122,1.945853,7.472097,1.396857
42,80.008179,6.433183,0.206726,2.173867,0.453795
24,121.110825,39.394657,12.212940,18.135561,3.200576
42,37.685672,4.104312,0.019709,6.422583,0.180416
24,158.177564,21.348345,3.390794,5.220719,1.740726
42,39.148399,12.159321,0.199217,16.574726,0.433911
32,89.286129,8.911892,0.589910,2.256395,0.745527
24,34.486590,10.867324,0.353623,4.663006,0.591155
32,62.974911,4.288251,0.232623,4.376775,0.463877
23,59.793387,5.903594,0.100398,8.053678,0.293368
42,174.214191,11.277898,2.052430,6.249308,1.319491
32,102.654894,20.981983,5.297795,2.496016,1.913399
32,58.511627,5.731997,0.116806,5.647559,0.430135
23,108.129327,4.295450,0.350364,2.885097,0.599266
42,70.823897,12.540338,0.835333,5.454728,0.912690
32,44.677766,4.802881,0.110281,9.154430,0.349228
24,36.609237,37.884148,1.356834,4.896850,1.141581
42,215.241174,11.571301,2.811904,5.992948,1.677808
32,56.421417,5.677089,0.211837,2.905045,0.408468
24,137.187993,3.195845,1.386078,3.223409,0.839671
24,36.645192,37.124130,3.781393,18.495720,1.981354
42,78.500756,2.626092,0.048146,3.101425,0.114525
32,63.576798,11.158358,1.174049,6.516367,1.080720
32,48.242266,12.515540,0.336769,13.439392,0.563388
32,175.144632,16.580648,9.842438,12.279448,3.160918
42,161.341038,9.399720,2.129396,3.318395,1.434166
32,113.433856,24.358650,1.510685,9.800205,1.241889
32,53.060455,1.530454,0.020439,2.008793,0.114600
42,56.094226,5.690688,0.178150,7.052042,0.381859
42,54.408513,15.271839,0.580570,4.620215,0.843317
24,168.999677,61.710094,31.862549,15.045033,5.597025
24,38.213602,32.867222,1.169022,3.202302,1.263554
42,39.634132,8.489256,0.149444,4.951292,0.370277
24,129.219333,20.489994,10.221828,8.200375,3.111637
42,62.612232,3.009442,0.042970,25.331612,0.199334
42,96.243658,12.866754,1.187438,24.520678,1.087861
32,50.869996,3.819632,0.099388,2.086282,0.345078
32,123.802321,14.938154,3.628970,8.546415,1.927198
24,37.277332,26.894650,1.397461,12.136218,1.201693
24,40.338932,12.383239,0.577031,18.436426,0.717588
32,63.016052,3.062379,0.083523,2.591175,0.294836
24,55.843911,6.104283,0.091147,4.535077,0.301287
24,59.521305,146.915710,30.211603,19.840469,4.667694
23,70.957954,13.639454,2.041709,3.046036,1.339028
42,57.362850,12.124483,0.583585,5.982749,0.651417
42,131.158421,7.566563,0.427503,2.935020,0.600331
32,45.973518,3.069008,0.022488,5.728646,0.188690
32,33.961061,5.326447,0.036625,8.747582,0.206810
32,148.363952,4.134370,1.380666,2.619272,1.053581
32,32.051830,17.873079,0.219964,12.747232,0.476088
23,46.295140,11.764185,1.067741,3.793577,0.999501
23,44.135515,17.590572,0.596147,21.992264,0.769183
32,137.459242,12.332493,2.221794,19.874411,1.523250
24,48.524296,21.907013,0.775385,11.130228,0.856550
42,47.792327,14.096639,1.352134,13.055988,1.134059
32,244.196470,5.387791,0.724016,2.727382,0.902265
32,64.485033,8.002167,0.469434,9.379580,0.603425
42,95.305017,6.606906,0.705831,2.872097,0.805512
42,72.142951,16.114792,1.043897,5.681002,0.983108
24,62.599043,22.735712,1.956606,14.217498,1.383820
32,43.261588,1.277447,0.007115,6.513323,0.095820
32,79.111755,4.843501,0.156148,3.806662,0.412526
32,70.484523,8.189256,0.493451,4.188954,0.688433
42,124.433215,8.711082,0.242145,3.514210,0.529706
32,50.440462,7.401164,0.162992,2.632323,0.349535
42,63.186725,2.366214,0.093862,5.703466,0.134792
32,92.768241,9.404404,0.911794,5.907209,0.956666
24,62.074240,14.799452,1.320473,39.470760,1.197869
42,100.530297,7.551471,0.678274,2.462075,0.909269
32,67.061228,10.496396,0.366248,12.304207,0.605292
24,127.247591,14.237243,4.741256,4.473299,2.066238
21,33.635684,2.815696,0.024093,9.460917,0.133455
32,79.365015,3.914380,0.221692,6.853593,0.434329
32,132.416175,3.401376,0.333750,2.344464,0.488815
32,81.242840,3.731653,0.070028,3.971900,0.233872
32,79.361368,4.030318,0.553520,6.049272,0.945355
42,118.861101,3.628345,0.156864,186.624939,0.385978
24,63.242802,12.217391,0.503675,32.466030,0.719849
42,34.874108,13.718808,0.108368,3.306977,0.387015
42,158.443302,9.839805,18.614281,5.417880,3.887891
42,65.808355,12.263155,0.369357,7.626970,0.557727
23,42.317531,14.764802,0.293946,3.845368,0.385825
24,191.458443,44.511917,57.814045,16.016605,7.678967
32,63.739563,4.891520,0.094224,6.702798,0.524804
23,44.871709,29.547897,1.187838,6.940728,1.098562
32,84.429916,8.613180,0.822793,7.065736,0.971016
21,66.600671,10.138914,0.620637,2.363152,0.494842
32,42.135795,11.349006,0.618140,7.097699,0.784732
42,52.209800,8.068466,0.185390,5.210147,0.467364
24,92.379481,15.007684,0.999841,67.595772,0.985080
32,88.515079,3.359173,0.303651,9.800754,0.501494
32,85.461741,11.179801,2.318784,2.400630,1.436202
32,198.752260,1.846414,0.325538,6.293634,0.619469
23,89.468990,2.588332,0.148849,17.615543,0.491661
42,71.501250,4.532249,0.088949,2.034266,0.275146
24,71.036342,56.440750,10.004275,2.232156,2.630068
32,75.542536,15.398081,2.353522,3.063693,1.630692
32,45.265943,7.656545,0.126116,12.019318,0.350364
42,53.794939,3.515813,0.019740,9.980726,0.137366
23,39.079153,9.669071,0.233692,12.987026,0.484528
42,54.695767,3.868198,0.106092,4.780617,0.321882
42,61.302665,2.114385,0.011061,3.199424,0.237597
32,61.663786,10.806343,0.834637,3.043352,0.710365
42,209.356580,14.325103,5.782440,6.224763,2.336087
23,39.349238,17.500858,0.717284,5.263827,0.779958
23,41.105295,7.050328,0.158335,19.689190,0.382253
32,79.757780,5.215556,0.150975,2.051419,0.373636
32,53.881303,14.600454,1.424624,6.711498,1.254171
32,227.179511,15.376116,11.748154,2.746635,4.644382
42,72.049596,16.855055,1.297914,5.233883,1.234692
23,66.637851,3.123531,0.093654,218.033646,0.355834
21,40.408347,2.792162,0.008331,2.578127,0.116126
24,63.443962,24.249449,6.612451,2.106962,2.316401
32,114.230661,9.052925,0.503829,6.772211,0.655971
42,54.755812,8.575370,0.151254,2.935179,0.342779
32,64.981467,8.550993,0.425977,113.590302,0.715025
32,52.241619,4.698476,0.235157,4.664845,0.553600
24,132.478237,12.327783,1.340285,12.312299,1.184041
32,69.902839,8.743602,0.419424,2.841142,0.751096
24,50.320231,5.414639,0.059308,3.364124,0.237195
32,91.701041,9.960950,1.224294,6.555710,1.188457
32,68.963173,6.380634,0.090891,4.392315,0.342823
23,102.525828,0.630817,0.003094,67.822838,0.071377
42,47.311756,8.347810,0.168332,3.636584,0.370832
32,71.833219,22.522158,1.804681,9.519290,1.468994
32,233.815041,8.219606,3.209486,5.028311,1.868493
24,159.802245,6.392849,0.774191,5.526690,0.791239
32,107.561354,5.154601,0.405601,2.707162,0.700334
32,90.411931,2.649632,0.037054,2.390144,0.199642
32,57.575466,3.204374,0.017241,2.167260,0.148152
32,45.902300,9.374165,0.464987,7.703524,0.683126
42,36.297359,4.344385,0.079831,9.338488,0.267426
24,126.421255,19.477854,3.604682,63.214870,1.898396
32,35.704618,11.420560,0.423278,11.251591,0.634819
32,125.585984,16.278568,3.335092,4.916550,1.963179
24,199.326434,24.707663,23.242846,6.365291,4.686423
32,45.851567,27.208061,1.797979,3.037427,1.119616
32,35.085492,8.884037,0.205588,13.474211,0.458940
23,47.701324,9.070111,0.204688,24.487549,0.450188
42,186.392287,3.819263,0.287671,2.467136,0.488166
42,150.516003,5.648714,0.278390,4.538306,0.504938
23,31.959409,9.310883,0.141630,2.365903,0.326979
32,52.503465,6.050360,0.073675,2.289885,0.270409
24,81.635574,59.697170,14.927446,18.796062,3.844646
24,174.195571,10.192483,14.836606,3.519422,3.860286
32,41.499833,16.606323,0.504967,4.850683,0.662324
24,48.230980,20.333517,1.907553,26.142624,1.273415
32,71.992993,3.210158,0.064761,2.127592,0.226870
24,33.752565,27.022055,0.583881,2.399587,0.843195
24,47.091548,13.547596,0.416625,6.228992,0.629947
32,141.185041,20.818300,6.413723,80.177628,2.287832
42,65.596146,8.070242,0.317436,2.691736,0.545822
23,287.565861,2.290930,1.077736,3.985268,0.798260
23,52.686783,61.525215,10.436307,9.319452,3.100040
32,140.025166,7.737792,1.153880,2.852973,0.989978
24,32.388291,16.619043,0.376715,4.963344,0.718743
42,35.207075,27.836491,1.276848,13.051382,1.121992
42,91.903141,14.518650,3.747418,18.552740,1.973786
32,167.914058,15.923096,1.872465,100.596855,1.281936
32,108.051211,13.906873,2.226272,7.423322,1.463938
42,205.087437,24.280548,21.200876,2.673001,4.360725
32,67.866321,14.062408,0.782090,7.785651,0.892152
42,85.226878,13.478912,0.773320,4.675304,0.839831
32,50.244437,27.120171,1.166337,13.785348,1.077590
32,87.234610,5.747440,0.230776,3.089426,0.499068
42,129.246674,11.699640,5.666164,18.154831,2.024324
32,70.093208,4.734779,0.653304,8.575839,0.536055
32,34.735606,3.822819,0.022120,2.633838,0.114744
32,62.590639,4.173915,0.072571,4.318939,0.272710
32,85.380201,20.545113,2.161235,9.613644,1.595015
32,88.591104,3.462916,0.317190,3.271250,0.659464
24,214.284677,15.453745,35.560757,20.776192,6.090141
24,75.337971,15.949490,1.129764,4.216984,1.031653
21,171.388706,10.328765,8.846752,2.031069,2.729603
32,147.892506,24.629692,13.686972,78.068260,3.702806
23,44.759898,4.621548,0.065401,2.066594,0.205954
24,38.774692,10.966115,0.270846,4.428297,0.543149
42,117.541670,7.142891,0.571462,16.055666,0.708733
42,35.837025,24.657431,0.716298,3.092113,0.575705
32,58.995876,5.004974,0.067227,2.428457,0.226986
42,42.178277,7.719157,0.126017,8.341695,0.323676
23,38.980982,15.300250,0.345931,6.285541,0.561886
42,66.973315,19.052101,3.753642,6.119755,1.860866
42,136.150786,12.949826,1.734522,7.775410,1.495296
32,60.743976,22.045494,1.273693,10.908841,1.066492
32,88.642378,2.534928,0.093065,2.039228,0.337753
42,89.203276,3.290750,0.101642,4.402471,0.302302
23,136.590649,4.391943,0.269733,2.072250,0.349104
32,39.036512,15.933817,0.394452,4.340452,0.564632
32,73.693459,5.429067,0.138595,31.045006,0.400223
23,218.690980,24.380495,7.296002,4.971414,2.588558
42,40.718872,11.120689,0.375464,4.716590,0.658833
24,73.804948,56.314278,4.586957,2.948578,2.600308
24,45.048876,89.226273,9.150214,4.589314,0.202181
42,74.022781,14.784318,0.421203,10.042152,0.621630
21,138.269949,11.745504,9.329351,2.623685,3.040340
42,148.647903,13.443869,3.420119,6.014794,1.876568
23,38.585904,2.120918,0.011849,5.937086,0.110865
23,75.765160,14.153060,0.969214,13.373633,1.002309
42,105.440634,7.565663,0.663810,3.234325,0.806273
24,121.721001,29.982430,6.250339,8.857597,2.535803
32,192.001143,28.985649,19.048275,26.180584,4.211747
23,41.106976,12.651141,0.302295,3.430818,0.501752
32,51.265679,16.797773,0.511940,2.812172,0.657189
42,47.644216,6.542146,0.151144,21.740906,0.375373
42,104.760306,11.173090,0.790046,3.791230,0.990682
32,36.699964,27.392452,0.758805,13.888919,0.832000
24,48.238152,31.093416,1.792544,2.512574,1.589711
32,175.382054,6.968698,1.691860,9.906187,1.331858
32,58.261574,1.925253,0.010322,2.659202,0.095363
24,74.495019,15.242137,1.910015,8.281536,1.396752
32,75.947497,7.092314,0.217397,9.437635,0.466253
42,42.778697,16.442549,0.790075,23.998447,0.888733
32,90.948435,7.323266,0.915529,2.565165,1.051147
32,52.770637,1.875519,0.008037,4.666256,0.086793
23,94.375967,40.774456,1.732819,5.105616,1.226616
42,88.711312,9.911317,1.099222,9.929881,0.828070
24,98.998305,24.547493,3.490427,54.129311,1.851498
42,41.333176,7.073352,0.234052,31.524508,0.481870
32,104.145471,4.168148,0.286448,5.949660,0.586582
42,45.717926,13.098300,0.645524,3.396061,0.713346
32,73.529185,10.868355,0.347136,9.368225,0.587222
23,159.850993,20.720480,5.372290,5.546761,2.295366
24,81.748895,49.546795,4.170963,8.251393,2.017393
42,45.566743,7.777822,0.264137,4.379668,0.402871
32,57.865194,8.021300,0.283826,6.655985,0.546879
42,104.851446,81.247787,10.427221,7.557748,3.129261
42,66.029319,20.539549,1.123878,2.369665,1.009276
24,40.181581,26.402248,0.503071,4.193413,0.796717
24,96.877848,46.741753,24.990879,218.596191,4.776421
42,118.129730,12.646929,1.326139,7.946595,1.095063
42,118.687137,25.222784,4.027501,10.766405,2.023156
24,31.161445,6.343891,0.119138,12.125948,0.357761
32,88.491203,8.976010,0.491509,2.268957,0.489793
42,84.080488,22.171391,2.906509,8.149940,1.780107
42,56.292676,16.490347,1.119772,3.772455,1.065214
32,185.641038,26.111746,7.360590,4.704046,2.798954
24,51.827941,36.262562,3.500584,30.908297,1.865668
21,36.068081,1.711996,0.006272,4.594615,0.091910
32,50.534596,10.620850,1.255648,2.920624,0.958254
42,76.963028,4.963812,0.097684,11.497062,0.314032
42,64.864839,9.170848,0.716919,2.493617,0.729345
42,53.613035,5.769344,0.123479,3.161552,0.389048
24,69.379905,6.806757,0.187719,2.371202,0.548900
32,78.538517,5.626779,0.241121,4.203100,0.549802
32,87.417408,31.847357,2.626874,41.414268,1.654025
24,59.697581,45.810810,19.760355,4.428879,3.916210
32,134.500968,11.528367,0.834633,9.782670,0.874142
23,110.753023,8.826716,0.493629,35.127617,0.718875
32,30.576761,3.360418,0.031311,3.294013,0.222943
32,63.935295,2.605041,0.025803,2.586689,0.155509
42,46.574924,8.108097,0.337622,4.441739,0.632523
32,48.704950,18.568544,0.543398,5.794259,0.733057
32,50.470819,8.381963,0.486625,7.055551,0.623848
42,70.735086,15.880136,2.444764,4.956919,1.526674
24,37.192483,26.055176,0.397033,10.111726,0.611599
32,85.003561,19.516262,4.706515,7.708637,2.216460
42,103.757958,5.277012,0.161820,2.010445,0.379708
32,44.588101,3.905586,0.139715,2.122764,0.340062
32,62.779983,-0.122257,0.000185,35.962059,0.402091
24,68.643744,43.188751,3.294573,21.484116,1.881407
32,63.012770,7.334907,0.280397,17.254025,0.576648
32,126.161632,6.824638,0.661533,31.984859,0.834753
32,68.691547,18.045179,0.452530,3.434232,0.779420
24,49.299049,7.539548,0.273385,9.946518,0.562970
42,73.473717,5.493461,0.082964,2.654063,0.259603
23,34.293580,12.768583,0.271207,5.471797,0.576839
24,57.607508,37.856468,2.474440,4.140751,1.560477
32,98.129427,11.423953,0.634326,7.493116,0.808938
42,69.268445,10.378255,0.562636,2.038538,0.804850
42,49.555674,12.349254,0.515984,4.668355,0.728333
32,76.245423,6.536218,0.107810,4.749630,0.327038
24,51.979878,13.576084,0.694459,2.101731,0.735861
32,276.039048,5.485848,2.332011,26.002533,1.500944
23,67.969903,8.750899,1.580455,10.543695,1.267152
42,49.358276,37.290398,3.201962,11.017097,1.740541
24,69.552382,11.319807,0.341392,5.154656,0.534051
32,50.860573,2.944524,0.016992,34.850227,0.124828
42,246.169553,9.560201,4.987826,2.527480,2.644714
32,74.175741,14.971973,0.703910,4.534315,1.038024
32,40.209731,4.575317,0.029894,8.090970,0.160507
42,41.768546,8.396553,0.144767,10.940269,0.416806
32,180.833127,10.573628,2.261639,7.974446,1.658980
24,44.948260,95.593300,4.721026,2.001454,2.712941
23,103.403628,23.568178,7.378300,25.751122,2.776798
32,34.969048,10.159699,0.267719,4.867760,0.558239
32,254.847985,30.903126,22.974537,9.986084,4.996187
42,43.621685,16.448050,0.673911,12.919830,0.781536
24,176.523552,23.509905,4.877945,2.214790,2.583346
32,107.841679,21.613655,1.448368,12.199620,1.196587
32,53.737640,7.235263,0.198910,2.846241,0.442753
32,85.719600,25.134647,2.464635,5.287666,1.645616
32,143.831741,10.302556,1.339634,5.494481,1.145641
23,82.290450,27.684372,2.945047,5.989369,1.605431
23,65.200779,18.478039,1.345173,14.384893,0.744104
32,49.821533,6.016278,0.252994,3.453346,0.477797
24,48.233787,10.309755,0.489336,2.930815,0.605818
24,60.506444,12.684448,1.303275,5.277816,1.255747
32,60.604092,8.927714,0.307485,6.820045,0.519821
42,60.389081,48.397728,7.855403,27.149666,2.735073
42,71.997977,16.992682,0.806099,3.358127,1.027464
32,45.437012,11.024800,0.361640,6.239588,0.631111
24,154.713559,64.596771,67.952164,8.383714,8.182388
32,92.461339,14.185113,1.528368,23.533760,1.211791
23,105.097353,1.619830,0.039447,8.525453,0.237119
32,57.994743,6.456976,0.123558,4.438583,0.327874
42,41.813781,2.324616,0.012656,2.018777,0.113822
32,68.117631,17.952833,1.118896,4.099793,1.101522
32,174.675864,1.747591,0.084781,7.240515,0.215303
24,278.539709,26.178055,29.466509,2.922842,4.942015
23,43.515642,20.776220,0.911851,4.318828,0.947130
42,48.696198,31.546146,1.022966,6.900493,0.965390
42,45.885276,8.620391,0.130195,2.644153,0.295120
32,34.175407,17.221209,0.552215,8.314516,0.746483
42,79.063272,3.618704,0.174066,3.340560,0.662160
42,43.601294,2.383232,0.045593,9.812423,0.205777
32,67.739902,11.184037,0.249624,6.408908,0.535791
32,120.102788,11.750204,1.831080,6.869878,1.277402
32,79.592791,3.592955,0.127800,4.913434,0.418028
32,104.821610,4.626331,0.376949,4.546074,0.675971
42,51.201428,9.442637,0.612297,6.503318,0.743999
32,38.193566,15.362273,0.667616,7.354331,0.799386
21,37.168464,-0.711607,0.000809,2.769210,0.050188
32,68.911945,8.026660,0.437699,25.394094,0.635841
32,62.910014,14.474693,0.781823,30.517849,0.935076
32,130.043254,8.007235,0.214367,4.096747,0.427931
24,33.380342,11.587193,0.257642,12.352943,0.525006
42,55.556878,3.225560,0.012775,2.202770,0.138899
42,45.302699,15.747391,0.947356,8.131194,0.839664
24,142.712943,2.807452,0.229955,2.162176,0.489818
42,70.970258,9.701260,0.689084,2.893600,0.716980
32,59.327384,11.279023,0.259626,3.321470,0.519376
21,37.668380,11.748250,0.441057,2.723769,0.672243
32,202.813813,5.903729,1.530694,2.591288,0.877065
42,125.320719,34.730747,12.656761,8.159369,3.835393
32,69.373070,121.196533,10.549051,13.252374,3.097276
24,46.184976,9.122240,0.279205,3.854934,0.613607
24,301.538798,19.250090,13.351366,9.709229,3.658183
32,94.427845,1.405701,0.009959,9.770711,0.100675
24,126.162011,5.403180,0.347177,5.769621,0.734571
32,40.851937,8.574460,0.098780,9.292831,0.315961
32,73.297049,14.771146,1.417821,8.370666,1.161645
32,55.948793,13.055947,0.624977,6.073818,0.887296
42,214.915586,18.941523,3.298046,13.325228,1.792544
32,33.158390,9.255197,0.171364,12.722885,0.466966
24,153.085825,17.305058,12.601739,2.802961,3.970409
42,43.092944,11.373342,0.079088,4.348788,0.255215
24,48.575416,21.542873,0.720586,7.073948,0.879906
32,43.629447,3.421780,0.039741,8.474954,0.173224
42,219.906610,6.937794,6.711901,15.603916,2.970306
42,38.823451,101.599258,4.260107,22.002371,2.125009
32,146.415272,4.868401,0.501979,7.677100,0.719527
32,269.365157,10.927680,9.146082,12.746761,2.962489
24,70.851735,8.515187,1.161519,23.571093,1.277338
24,64.834643,9.805956,0.586684,5.891572,0.792409
32,48.760899,9.320272,0.283436,12.486456,0.568841
24,42.825094,9.518563,0.237124,9.984398,0.513365
32,105.715148,5.386335,0.090526,2.941757,0.296016
