dtag,nbin,pileup
MC2016_Summer16_TTJets_powheg_elmu,63,39
MC2016_Summer16_TTJets_powheg_elmu,64,34
MC2016_Summer16_TTJets_powheg_elmu,65,22
MC2016_Summer16_TTJets_powheg_elmu,66,23
MC2016_Summer16_TTJets_powheg_elmu,67,16
MC2016_Summer16_TTJets_powheg_elmu,68,18
MC2016_Summer16_TTJets_powheg_elmu,69,28
MC2016_Summer16_TTJets_powheg_elmu,70,27
MC2016_Summer16_TTJets_powheg_elmu,71,20
MC2016_Summer16_TTJets_powheg_elmu,72,22
MC2016_Summer16_TTJets_powheg_elmu,73,23
MC2016_Summer16_TTJets_powheg_elmu,74,24
MC2016_Summer16_TTJets_powheg_elmu,75,24
MC2016_Summer16_TTJets_powheg_elmu,76,0
MC2016_Summer16_TTJets_powheg_elmu,77,0
MC2016_Summer16_TTJets_powheg_elmu,78,0
MC2016_Summer16_TTJets_powheg_elmu,79,0
MC2016_Summer16_TTJets_powheg_elmu,80,0
MC2016_Summer16_TTJets_powheg_elmu,81,0
MC2016_Summer16_TTJets_powheg_elmu,82,0
MC2016_Summer16_TTJets_powheg_elmu,83,0
MC2016_Summer16_TTJets_powheg_elmu,84,0
MC2016_Summer16_TTJets_powheg_elmu,85,0
MC2016_Summer16_TTJets_powheg_elmu,86,0
MC2016_Summer16_TTJets_powheg_elmu,87,0
MC2016_Summer16_TTJets_powheg_elmu,88,0
MC2016_Summer16_TTJets_powheg_elmu,89,0
MC2016_Summer16_TTJets_powheg_elmu,90,0
MC2016_Summer16_TTJets_powheg_elmu,91,0
MC2016_Summer16_TTJets_powheg_elmu,92,0
MC2016_Summer16_TTJets_powheg_elmu,93,0
MC2016_Summer16_TTJets_powheg_elmu,94,0
MC2016_Summer16_TTJets_powheg_elmu,95,0
MC2016_Summer16_TTJets_powheg_elmu,96,0
MC2016_Summer16_TTJets_powheg_elmu,97,0
MC2016_Summer16_TTJets_powheg_elmu,98,0
MC2016_Summer16_TTJets_powheg_elmu,99,0
MC2016_Summer16_TTJets_powheg_elmu,100,0
MC2016_Summer16_TTJets_powheg_elmu,101,0
MC2016_Summer16_TTJets_powheg_elmu,102,0
MC2016_Summer16_TTJets_powheg_elq,0,0
MC2016_Summer16_TTJets_powheg_elq,1,203
MC2016_Summer16_TTJets_powheg_elq,2,314
MC2016_Summer16_TTJets_powheg_elq,3,556
MC2016_Summer16_TTJets_powheg_elq,4,1000
MC2016_Summer16_TTJets_powheg_elq,5,1183
MC2016_Summer16_TTJets_powheg_elq,6,1485
MC2016_Summer16_TTJets_powheg_elq,7,2750
MC2016_Summer16_TTJets_powheg_elq,8,7854
MC2016_Summer16_TTJets_powheg_elq,9,14292
MC2016_Summer16_TTJets_powheg_elq,10,27079
MC2016_Summer16_TTJets_powheg_elq,11,55462
MC2016_Summer16_TTJets_powheg_elq,12,101302
MC2016_Summer16_TTJets_powheg_elq,13,162481
MC2016_Summer16_TTJets_powheg_elq,14,225246
MC2016_Summer16_TTJets_powheg_elq,15,296012
MC2016_Summer16_TTJets_powheg_elq,16,373138
MC2016_Summer16_TTJets_powheg_elq,17,444276
MC2016_Summer16_TTJets_powheg_elq,18,497323
MC2016_Summer16_TTJets_powheg_elq,19,543368
MC2016_Summer16_TTJets_powheg_elq,20,580594
MC2016_Summer16_TTJets_powheg_elq,21,607918
MC2016_Summer16_TTJets_powheg_elq,22,619702
MC2016_Summer16_TTJets_powheg_elq,23,613902
MC2016_Summer16_TTJets_powheg_elq,24,595487
MC2016_Summer16_TTJets_powheg_elq,25,566336
MC2016_Summer16_TTJets_powheg_elq,26,527453
MC2016_Summer16_TTJets_powheg_elq,27,481507
MC2016_Summer16_TTJets_powheg_elq,28,435464
MC2016_Summer16_TTJets_powheg_elq,29,386712
MC2016_Summer16_TTJets_powheg_elq,30,340291
MC2016_Summer16_TTJets_powheg_elq,31,302515
MC2016_Summer16_TTJets_powheg_elq,32,261886
MC2016_Summer16_TTJets_powheg_elq,33,230483
MC2016_Summer16_TTJets_powheg_elq,34,202014
MC2016_Summer16_TTJets_powheg_elq,35,178070
MC2016_Summer16_TTJets_powheg_elq,36,157084
MC2016_Summer16_TTJets_powheg_elq,37,141863
MC2016_Summer16_TTJets_powheg_elq,38,127751
MC2016_Summer16_TTJets_powheg_elq,39,116277
MC2016_Summer16_TTJets_powheg_elq,40,106211
MC2016_Summer16_TTJets_powheg_elq,41,99047
MC2016_Summer16_TTJets_powheg_elq,42,91445
MC2016_Summer16_TTJets_powheg_elq,43,84827
MC2016_Summer16_TTJets_powheg_elq,44,76691
MC2016_Summer16_TTJets_powheg_elq,45,68575
MC2016_Summer16_TTJets_powheg_elq,46,60287
MC2016_Summer16_TTJets_powheg_elq,47,53596
MC2016_Summer16_TTJets_powheg_elq,48,45052
MC2016_Summer16_TTJets_powheg_elq,49,37566
MC2016_Summer16_TTJets_powheg_elq,50,29936
MC2016_Summer16_TTJets_powheg_elq,51,23229
MC2016_Summer16_TTJets_powheg_elq,52,17810
MC2016_Summer16_TTJets_powheg_elq,53,12911
MC2016_Summer16_TTJets_powheg_elq,54,9635
MC2016_Summer16_TTJets_powheg_elq,55,6321
MC2016_Summer16_TTJets_powheg_elq,56,4014
MC2016_Summer16_TTJets_powheg_elq,57,2765
MC2016_Summer16_TTJets_powheg_elq,58,1714
MC2016_Summer16_TTJets_powheg_elq,59,1122
MC2016_Summer16_TTJets_powheg_elq,60,739
MC2016_Summer16_TTJets_powheg_elq,61,424
MC2016_Summer16_TTJets_powheg_elq,62,292
MC2016_Summer16_TTJets_powheg_elq,63,240
MC2016_Summer16_TTJets_powheg_elq,64,201
MC2016_Summer16_TTJets_powheg_elq,65,176
MC2016_Summer16_TTJets_powheg_elq,66,165
MC2016_Summer16_TTJets_powheg_elq,67,153
MC2016_Summer16_TTJets_powheg_elq,68,148
MC2016_Summer16_TTJets_powheg_elq,69,145
MC2016_Summer16_TTJets_powheg_elq,70,140
MC2016_Summer16_TTJets_powheg_elq,71,136
MC2016_Summer16_TTJets_powheg_elq,72,143
MC2016_Summer16_TTJets_powheg_elq,73,166
MC2016_Summer16_TTJets_powheg_elq,74,154
MC2016_Summer16_TTJets_powheg_elq,75,133
MC2016_Summer16_TTJets_powheg_elq,76,0
MC2016_Summer16_TTJets_powheg_elq,77,0
MC2016_Summer16_TTJets_powheg_elq,78,0
MC2016_Summer16_TTJets_powheg_elq,79,0
MC2016_Summer16_TTJets_powheg_elq,80,0
MC2016_Summer16_TTJets_powheg_elq,81,0
MC2016_Summer16_TTJets_powheg_elq,82,0
MC2016_Summer16_TTJets_powheg_elq,83,0
MC2016_Summer16_TTJets_powheg_elq,84,0
MC2016_Summer16_TTJets_powheg_elq,85,0
MC2016_Summer16_TTJets_powheg_elq,86,0
MC2016_Summer16_TTJets_powheg_elq,87,0
MC2016_Summer16_TTJets_powheg_elq,88,0
MC2016_Summer16_TTJets_powheg_elq,89,0
MC2016_Summer16_TTJets_powheg_elq,90,0
MC2016_Summer16_TTJets_powheg_elq,91,0
MC2016_Summer16_TTJets_powheg_elq,92,0
MC2016_Summer16_TTJets_powheg_elq,93,0
MC2016_Summer16_TTJets_powheg_elq,94,0
MC2016_Summer16_TTJets_powheg_elq,95,0
MC2016_Summer16_TTJets_powheg_elq,96,0
MC2016_Summer16_TTJets_powheg_elq,97,0
MC2016_Summer16_TTJets_powheg_elq,98,0
MC2016_Summer16_TTJets_powheg_elq,99,0
MC2016_Summer16_TTJets_powheg_elq,100,0
MC2016_Summer16_TTJets_powheg_elq,101,0
MC2016_Summer16_TTJets_powheg_elq,102,0
MC2016_Summer16_TTJets_powheg_mmuu,0,0
MC2016_Summer16_TTJets_powheg_mmuu,1,13
MC2016_Summer16_TTJets_powheg_mmuu,2,22
MC2016_Summer16_TTJets_powheg_mmuu,3,46
MC2016_Summer16_TTJets_powheg_mmuu,4,68
MC2016_Summer16_TTJets_powheg_mmuu,5,103
MC2016_Summer16_TTJets_powheg_mmuu,6,128
MC2016_Summer16_TTJets_powheg_mmuu,7,201
MC2016_Summer16_TTJets_powheg_mmuu,8,711
MC2016_Summer16_TTJets_powheg_mmuu,9,1180
MC2016_Summer16_TTJets_powheg_mmuu,10,2074
MC2016_Summer16_TTJets_powheg_mmuu,11,4475
MC2016_Summer16_TTJets_powheg_mmuu,12,8047
MC2016_Summer16_TTJets_powheg_mmuu,13,12800
MC2016_Summer16_TTJets_powheg_mmuu,14,18291
MC2016_Summer16_TTJets_powheg_mmuu,15,23777
MC2016_Summer16_TTJets_powheg_mmuu,16,29888
MC2016_Summer16_TTJets_powheg_mmuu,17,35354
MC2016_Summer16_TTJets_powheg_mmuu,18,39438
MC2016_Summer16_TTJets_powheg_mmuu,19,43594
MC2016_Summer16_TTJets_powheg_mmuu,20,46234
MC2016_Summer16_TTJets_powheg_mmuu,21,48495
MC2016_Summer16_TTJets_powheg_mmuu,22,49493
MC2016_Summer16_TTJets_powheg_mmuu,23,49344
MC2016_Summer16_TTJets_powheg_mmuu,24,47285
MC2016_Summer16_TTJets_powheg_mmuu,25,44939
MC2016_Summer16_TTJets_powheg_mmuu,26,42321
MC2016_Summer16_TTJets_powheg_mmuu,27,38525
MC2016_Summer16_TTJets_powheg_mmuu,28,34748
MC2016_Summer16_TTJets_powheg_mmuu,29,30842
MC2016_Summer16_TTJets_powheg_mmuu,30,27092
MC2016_Summer16_TTJets_powheg_mmuu,31,24155
MC2016_Summer16_TTJets_powheg_mmuu,32,21166
MC2016_Summer16_TTJets_powheg_mmuu,33,18367
MC2016_Summer16_TTJets_powheg_mmuu,34,15991
MC2016_Summer16_TTJets_powheg_mmuu,35,14247
MC2016_Summer16_TTJets_powheg_mmuu,36,12607
MC2016_Summer16_TTJets_powheg_mmuu,37,11318
MC2016_Summer16_TTJets_powheg_mmuu,38,10301
MC2016_Summer16_TTJets_powheg_mmuu,39,9164
MC2016_Summer16_TTJets_powheg_mmuu,40,8469
MC2016_Summer16_TTJets_powheg_mmuu,41,7776
MC2016_Summer16_TTJets_powheg_mmuu,42,7363
MC2016_Summer16_TTJets_powheg_mmuu,43,6842
MC2016_Summer16_TTJets_powheg_mmuu,44,6095
MC2016_Summer16_TTJets_powheg_mmuu,45,5481
MC2016_Summer16_TTJets_powheg_mmuu,46,4824
MC2016_Summer16_TTJets_powheg_mmuu,47,4300
MC2016_Summer16_TTJets_powheg_mmuu,48,3606
MC2016_Summer16_TTJets_powheg_mmuu,49,3001
MC2016_Summer16_TTJets_powheg_mmuu,50,2400
MC2016_Summer16_TTJets_powheg_mmuu,51,1921
MC2016_Summer16_TTJets_powheg_mmuu,52,1473
MC2016_Summer16_TTJets_powheg_mmuu,53,1003
MC2016_Summer16_TTJets_powheg_mmuu,54,804
MC2016_Summer16_TTJets_powheg_mmuu,55,495
MC2016_Summer16_TTJets_powheg_mmuu,56,337
MC2016_Summer16_TTJets_powheg_mmuu,57,212
MC2016_Summer16_TTJets_powheg_mmuu,58,148
MC2016_Summer16_TTJets_powheg_mmuu,59,91
MC2016_Summer16_TTJets_powheg_mmuu,60,53
MC2016_Summer16_TTJets_powheg_mmuu,61,36
MC2016_Summer16_TTJets_powheg_mmuu,62,22
MC2016_Summer16_TTJets_powheg_mmuu,63,20
MC2016_Summer16_TTJets_powheg_mmuu,64,16
MC2016_Summer16_TTJets_powheg_mmuu,65,17
MC2016_Summer16_TTJets_powheg_mmuu,66,6
MC2016_Summer16_TTJets_powheg_mmuu,67,9
MC2016_Summer16_TTJets_powheg_mmuu,68,9
MC2016_Summer16_TTJets_powheg_mmuu,69,15
MC2016_Summer16_TTJets_powheg_mmuu,70,13
MC2016_Summer16_TTJets_powheg_mmuu,71,14
MC2016_Summer16_TTJets_powheg_mmuu,72,13
MC2016_Summer16_TTJets_powheg_mmuu,73,11
MC2016_Summer16_TTJets_powheg_mmuu,74,15
MC2016_Summer16_TTJets_powheg_mmuu,75,9
MC2016_Summer16_TTJets_powheg_mmuu,76,0
MC2016_Summer16_TTJets_powheg_mmuu,77,0
MC2016_Summer16_TTJets_powheg_mmuu,78,0
MC2016_Summer16_TTJets_powheg_mmuu,79,0
MC2016_Summer16_TTJets_powheg_mmuu,80,0
MC2016_Summer16_TTJets_powheg_mmuu,81,0
MC2016_Summer16_TTJets_powheg_mmuu,82,0
MC2016_Summer16_TTJets_powheg_mmuu,83,0
MC2016_Summer16_TTJets_powheg_mmuu,84,0
MC2016_Summer16_TTJets_powheg_mmuu,85,0
MC2016_Summer16_TTJets_powheg_mmuu,86,0
MC2016_Summer16_TTJets_powheg_mmuu,87,0
MC2016_Summer16_TTJets_powheg_mmuu,88,0
MC2016_Summer16_TTJets_powheg_mmuu,89,0
MC2016_Summer16_TTJets_powheg_mmuu,90,0
MC2016_Summer16_TTJets_powheg_mmuu,91,0
MC2016_Summer16_TTJets_powheg_mmuu,92,0
MC2016_Summer16_TTJets_powheg_mmuu,93,0
MC2016_Summer16_TTJets_powheg_mmuu,94,0
MC2016_Summer16_TTJets_powheg_mmuu,95,0
MC2016_Summer16_TTJets_powheg_mmuu,96,0
MC2016_Summer16_TTJets_powheg_mmuu,97,0
MC2016_Summer16_TTJets_powheg_mmuu,98,0
MC2016_Summer16_TTJets_powheg_mmuu,99,0
MC2016_Summer16_TTJets_powheg_mmuu,100,0
MC2016_Summer16_TTJets_powheg_mmuu,101,0
MC2016_Summer16_TTJets_powheg_mmuu,102,0
MC2016_Summer16_TTJets_powheg_mqu,0,0
MC2016_Summer16_TTJets_powheg_mqu,1,201
MC2016_Summer16_TTJets_powheg_mqu,2,275
MC2016_Summer16_TTJets_powheg_mqu,3,615
MC2016_Summer16_TTJets_powheg_mqu,4,952
MC2016_Summer16_TTJets_powheg_mqu,5,1187
MC2016_Summer16_TTJets_powheg_mqu,6,1614
MC2016_Summer16_TTJets_powheg_mqu,7,2781
MC2016_Summer16_TTJets_powheg_mqu,8,7865
MC2016_Summer16_TTJets_powheg_mqu,9,14206
MC2016_Summer16_TTJets_powheg_mqu,10,26845
MC2016_Summer16_TTJets_powheg_mqu,11,55410
MC2016_Summer16_TTJets_powheg_mqu,12,102180
MC2016_Summer16_TTJets_powheg_mqu,13,162374
MC2016_Summer16_TTJets_powheg_mqu,14,224205
MC2016_Summer16_TTJets_powheg_mqu,15,295148
MC2016_Summer16_TTJets_powheg_mqu,16,372840
MC2016_Summer16_TTJets_powheg_mqu,17,445043
MC2016_Summer16_TTJets_powheg_mqu,18,497647
MC2016_Summer16_TTJets_powheg_mqu,19,541942
MC2016_Summer16_TTJets_powheg_mqu,20,581035
MC2016_Summer16_TTJets_powheg_mqu,21,604804
MC2016_Summer16_TTJets_powheg_mqu,22,619448
MC2016_Summer16_TTJets_powheg_mqu,23,612683
MC2016_Summer16_TTJets_powheg_mqu,24,593916
MC2016_Summer16_TTJets_powheg_mqu,25,567468
MC2016_Summer16_TTJets_powheg_mqu,26,528221
MC2016_Summer16_TTJets_powheg_mqu,27,480541
MC2016_Summer16_TTJets_powheg_mqu,28,435105
MC2016_Summer16_TTJets_powheg_mqu,29,387148
MC2016_Summer16_TTJets_powheg_mqu,30,339303
MC2016_Summer16_TTJets_powheg_mqu,31,302295
MC2016_Summer16_TTJets_powheg_mqu,32,261743
MC2016_Summer16_TTJets_powheg_mqu,33,230104
MC2016_Summer16_TTJets_powheg_mqu,34,201728
MC2016_Summer16_TTJets_powheg_mqu,35,177993
MC2016_Summer16_TTJets_powheg_mqu,36,157656
MC2016_Summer16_TTJets_powheg_mqu,37,141525
MC2016_Summer16_TTJets_powheg_mqu,38,128179
MC2016_Summer16_TTJets_powheg_mqu,39,117334
MC2016_Summer16_TTJets_powheg_mqu,40,105739
MC2016_Summer16_TTJets_powheg_mqu,41,98358
MC2016_Summer16_TTJets_powheg_mqu,42,91197
MC2016_Summer16_TTJets_powheg_mqu,43,84376
MC2016_Summer16_TTJets_powheg_mqu,44,77253
MC2016_Summer16_TTJets_powheg_mqu,45,68400
MC2016_Summer16_TTJets_powheg_mqu,46,60771
MC2016_Summer16_TTJets_powheg_mqu,47,53835
MC2016_Summer16_TTJets_powheg_mqu,48,45198
MC2016_Summer16_TTJets_powheg_mqu,49,37262
MC2016_Summer16_TTJets_powheg_mqu,50,29667
MC2016_Summer16_TTJets_powheg_mqu,51,23592
MC2016_Summer16_TTJets_powheg_mqu,52,17654
MC2016_Summer16_TTJets_powheg_mqu,53,12924
MC2016_Summer16_TTJets_powheg_mqu,54,9456
MC2016_Summer16_TTJets_powheg_mqu,55,6308
MC2016_Summer16_TTJets_powheg_mqu,56,4011
MC2016_Summer16_TTJets_powheg_mqu,57,2662
MC2016_Summer16_TTJets_powheg_mqu,58,1836
MC2016_Summer16_TTJets_powheg_mqu,59,1062
MC2016_Summer16_TTJets_powheg_mqu,60,705
MC2016_Summer16_TTJets_powheg_mqu,61,385
MC2016_Summer16_TTJets_powheg_mqu,62,279
MC2016_Summer16_TTJets_powheg_mqu,63,214
MC2016_Summer16_TTJets_powheg_mqu,64,179
MC2016_Summer16_TTJets_powheg_mqu,65,169
MC2016_Summer16_TTJets_powheg_mqu,66,180
MC2016_Summer16_TTJets_powheg_mqu,67,150
MC2016_Summer16_TTJets_powheg_mqu,68,156
MC2016_Summer16_TTJets_powheg_mqu,69,136
MC2016_Summer16_TTJets_powheg_mqu,70,163
MC2016_Summer16_TTJets_powheg_mqu,71,157
MC2016_Summer16_TTJets_powheg_mqu,72,124
MC2016_Summer16_TTJets_powheg_mqu,73,138
MC2016_Summer16_TTJets_powheg_mqu,74,125
MC2016_Summer16_TTJets_powheg_mqu,75,142
MC2016_Summer16_TTJets_powheg_mqu,76,0
MC2016_Summer16_TTJets_powheg_mqu,77,0
MC2016_Summer16_TTJets_powheg_mqu,78,0
MC2016_Summer16_TTJets_powheg_mqu,79,0
MC2016_Summer16_TTJets_powheg_mqu,80,0
MC2016_Summer16_TTJets_powheg_mqu,81,0
MC2016_Summer16_TTJets_powheg_mqu,82,0
MC2016_Summer16_TTJets_powheg_mqu,83,0
MC2016_Summer16_TTJets_powheg_mqu,84,0
MC2016_Summer16_TTJets_powheg_mqu,85,0
MC2016_Summer16_TTJets_powheg_mqu,86,0
MC2016_Summer16_TTJets_powheg_mqu,87,0
MC2016_Summer16_TTJets_powheg_mqu,88,0
MC2016_Summer16_TTJets_powheg_mqu,89,0
MC2016_Summer16_TTJets_powheg_mqu,90,0
MC2016_Summer16_TTJets_powheg_mqu,91,0
MC2016_Summer16_TTJets_powheg_mqu,92,0
MC2016_Summer16_TTJets_powheg_mqu,93,0
MC2016_Summer16_TTJets_powheg_mqu,94,0
MC2016_Summer16_TTJets_powheg_mqu,95,0
MC2016_Summer16_TTJets_powheg_mqu,96,0
MC2016_Summer16_TTJets_powheg_mqu,97,0
MC2016_Summer16_TTJets_powheg_mqu,98,0
MC2016_Summer16_TTJets_powheg_mqu,99,0
MC2016_Summer16_TTJets_powheg_mqu,100,0
MC2016_Summer16_TTJets_powheg_mqu,101,0
MC2016_Summer16_TTJets_powheg_mqu,102,0
MC2016_Summer16_TTJets_powheg_qq,0,0
MC2016_Summer16_TTJets_powheg_qq,1,626
MC2016_Summer16_TTJets_powheg_qq,2,782
MC2016_Summer16_TTJets_powheg_qq,3,1828
MC2016_Summer16_TTJets_powheg_qq,4,3093
MC2016_Summer16_TTJets_powheg_qq,5,3863
MC2016_Summer16_TTJets_powheg_qq,6,4959
MC2016_Summer16_TTJets_powheg_qq,7,8380
MC2016_Summer16_TTJets_powheg_qq,8,24544
MC2016_Summer16_TTJets_powheg_qq,9,45008
MC2016_Summer16_TTJets_powheg_qq,10,84462
MC2016_Summer16_TTJets_powheg_qq,11,173736
MC2016_Summer16_TTJets_powheg_qq,12,318837
MC2016_Summer16_TTJets_powheg_qq,13,508258
MC2016_Summer16_TTJets_powheg_qq,14,708371
MC2016_Summer16_TTJets_powheg_qq,15,925489
MC2016_Summer16_TTJets_powheg_qq,16,1.16885e+06
MC2016_Summer16_TTJets_powheg_qq,17,1.38986e+06
MC2016_Summer16_TTJets_powheg_qq,18,1.56005e+06
MC2016_Summer16_TTJets_powheg_qq,19,1.697e+06
MC2016_Summer16_TTJets_powheg_qq,20,1.81758e+06
MC2016_Summer16_TTJets_powheg_qq,21,1.89812e+06
MC2016_Summer16_TTJets_powheg_qq,22,1.93647e+06
MC2016_Summer16_TTJets_powheg_qq,23,1.91855e+06
MC2016_Summer16_TTJets_powheg_qq,24,1.85992e+06
MC2016_Summer16_TTJets_powheg_qq,25,1.77309e+06
MC2016_Summer16_TTJets_powheg_qq,26,1.65117e+06
MC2016_Summer16_TTJets_powheg_qq,27,1.50695e+06
MC2016_Summer16_TTJets_powheg_qq,28,1.36012e+06
MC2016_Summer16_TTJets_powheg_qq,29,1.21244e+06
MC2016_Summer16_TTJets_powheg_qq,30,1.06485e+06
MC2016_Summer16_TTJets_powheg_qq,31,942872
MC2016_Summer16_TTJets_powheg_qq,32,819606
MC2016_Summer16_TTJets_powheg_qq,33,720891
MC2016_Summer16_TTJets_powheg_qq,34,632629
MC2016_Summer16_TTJets_powheg_qq,35,557005
MC2016_Summer16_TTJets_powheg_qq,36,495041
MC2016_Summer16_TTJets_powheg_qq,37,443742
MC2016_Summer16_TTJets_powheg_qq,38,399697
MC2016_Summer16_TTJets_powheg_qq,39,364646
MC2016_Summer16_TTJets_powheg_qq,40,331961
MC2016_Summer16_TTJets_powheg_qq,41,308956
MC2016_Summer16_TTJets_powheg_qq,42,286836
MC2016_Summer16_TTJets_powheg_qq,43,263111
MC2016_Summer16_TTJets_powheg_qq,44,241880
MC2016_Summer16_TTJets_powheg_qq,45,214249
MC2016_Summer16_TTJets_powheg_qq,46,188873
MC2016_Summer16_TTJets_powheg_qq,47,168340
MC2016_Summer16_TTJets_powheg_qq,48,140616
MC2016_Summer16_TTJets_powheg_qq,49,116935
MC2016_Summer16_TTJets_powheg_qq,50,93334
MC2016_Summer16_TTJets_powheg_qq,51,73787
MC2016_Summer16_TTJets_powheg_qq,52,55262
MC2016_Summer16_TTJets_powheg_qq,53,41057
MC2016_Summer16_TTJets_powheg_qq,54,29838
MC2016_Summer16_TTJets_powheg_qq,55,19530
MC2016_Summer16_TTJets_powheg_qq,56,12516
MC2016_Summer16_TTJets_powheg_qq,57,8371
MC2016_Summer16_TTJets_powheg_qq,58,5517
MC2016_Summer16_TTJets_powheg_qq,59,3447
MC2016_Summer16_TTJets_powheg_qq,60,2312
MC2016_Summer16_TTJets_powheg_qq,61,1211
MC2016_Summer16_TTJets_powheg_qq,62,960
MC2016_Summer16_TTJets_powheg_qq,63,710
MC2016_Summer16_TTJets_powheg_qq,64,616
MC2016_Summer16_TTJets_powheg_qq,65,526
MC2016_Summer16_TTJets_powheg_qq,66,473
MC2016_Summer16_TTJets_powheg_qq,67,454
MC2016_Summer16_TTJets_powheg_qq,68,502
MC2016_Summer16_TTJets_powheg_qq,69,459
MC2016_Summer16_TTJets_powheg_qq,70,480
MC2016_Summer16_TTJets_powheg_qq,71,492
MC2016_Summer16_TTJets_powheg_qq,72,457
MC2016_Summer16_TTJets_powheg_qq,73,459
MC2016_Summer16_TTJets_powheg_qq,74,462
MC2016_Summer16_TTJets_powheg_qq,75,473
MC2016_Summer16_TTJets_powheg_qq,76,0
MC2016_Summer16_TTJets_powheg_qq,77,0
MC2016_Summer16_TTJets_powheg_qq,78,0
MC2016_Summer16_TTJets_powheg_qq,79,0
MC2016_Summer16_TTJets_powheg_qq,80,0
MC2016_Summer16_TTJets_powheg_qq,81,0
MC2016_Summer16_TTJets_powheg_qq,82,0
MC2016_Summer16_TTJets_powheg_qq,83,0
MC2016_Summer16_TTJets_powheg_qq,84,0
MC2016_Summer16_TTJets_powheg_qq,85,0
MC2016_Summer16_TTJets_powheg_qq,86,0
MC2016_Summer16_TTJets_powheg_qq,87,0
MC2016_Summer16_TTJets_powheg_qq,88,0
MC2016_Summer16_TTJets_powheg_qq,89,0
MC2016_Summer16_TTJets_powheg_qq,90,0
MC2016_Summer16_TTJets_powheg_qq,91,0
MC2016_Summer16_TTJets_powheg_qq,92,0
MC2016_Summer16_TTJets_powheg_qq,93,0
MC2016_Summer16_TTJets_powheg_qq,94,0
MC2016_Summer16_TTJets_powheg_qq,95,0
MC2016_Summer16_TTJets_powheg_qq,96,0
MC2016_Summer16_TTJets_powheg_qq,97,0
MC2016_Summer16_TTJets_powheg_qq,98,0
MC2016_Summer16_TTJets_powheg_qq,99,0
MC2016_Summer16_TTJets_powheg_qq,100,0
MC2016_Summer16_TTJets_powheg_qq,101,0
MC2016_Summer16_TTJets_powheg_qq,102,0
MC2016_Summer16_WJets_amcatnlo_,0,0
MC2016_Summer16_WJets_amcatnlo_,1,268
MC2016_Summer16_WJets_amcatnlo_,2,398
MC2016_Summer16_WJets_amcatnlo_,3,886
MC2016_Summer16_WJets_amcatnlo_,4,1473
MC2016_Summer16_WJets_amcatnlo_,5,1808
MC2016_Summer16_WJets_amcatnlo_,6,2368
MC2016_Summer16_WJets_amcatnlo_,7,3979
MC2016_Summer16_WJets_amcatnlo_,8,11729
MC2016_Summer16_WJets_amcatnlo_,9,21547
MC2016_Summer16_WJets_amcatnlo_,10,40148
MC2016_Summer16_WJets_amcatnlo_,11,83347
MC2016_Summer16_WJets_amcatnlo_,12,152186
MC2016_Summer16_WJets_amcatnlo_,13,242691
MC2016_Summer16_WJets_amcatnlo_,14,335397
MC2016_Summer16_WJets_amcatnlo_,15,440271
MC2016_Summer16_WJets_amcatnlo_,16,557100
MC2016_Summer16_WJets_amcatnlo_,17,662131
MC2016_Summer16_WJets_amcatnlo_,18,743737
MC2016_Summer16_WJets_amcatnlo_,19,806832
MC2016_Summer16_WJets_amcatnlo_,20,866267
MC2016_Summer16_WJets_amcatnlo_,21,903536
MC2016_Summer16_WJets_amcatnlo_,22,922081
MC2016_Summer16_WJets_amcatnlo_,23,915948
MC2016_Summer16_WJets_amcatnlo_,24,886504
MC2016_Summer16_WJets_amcatnlo_,25,846581
MC2016_Summer16_WJets_amcatnlo_,26,788153
MC2016_Summer16_WJets_amcatnlo_,27,719070
MC2016_Summer16_WJets_amcatnlo_,28,647509
MC2016_Summer16_WJets_amcatnlo_,29,576598
MC2016_Summer16_WJets_amcatnlo_,30,506288
MC2016_Summer16_WJets_amcatnlo_,31,450011
MC2016_Summer16_WJets_amcatnlo_,32,391881
MC2016_Summer16_WJets_amcatnlo_,33,343785
MC2016_Summer16_WJets_amcatnlo_,34,302209
MC2016_Summer16_WJets_amcatnlo_,35,266533
MC2016_Summer16_WJets_amcatnlo_,36,234543
MC2016_Summer16_WJets_amcatnlo_,37,210555
MC2016_Summer16_WJets_amcatnlo_,38,190632
MC2016_Summer16_WJets_amcatnlo_,39,174726
MC2016_Summer16_WJets_amcatnlo_,40,157729
MC2016_Summer16_WJets_amcatnlo_,41,147279
MC2016_Summer16_WJets_amcatnlo_,42,136718
MC2016_Summer16_WJets_amcatnlo_,43,126243
MC2016_Summer16_WJets_amcatnlo_,44,115216
MC2016_Summer16_WJets_amcatnlo_,45,101895
MC2016_Summer16_WJets_amcatnlo_,46,89697
MC2016_Summer16_WJets_amcatnlo_,47,79456
MC2016_Summer16_WJets_amcatnlo_,48,67417
MC2016_Summer16_WJets_amcatnlo_,49,55589
MC2016_Summer16_WJets_amcatnlo_,50,44500
MC2016_Summer16_WJets_amcatnlo_,51,34508
MC2016_Summer16_WJets_amcatnlo_,52,26325
MC2016_Summer16_WJets_amcatnlo_,53,19323
MC2016_Summer16_WJets_amcatnlo_,54,14227
MC2016_Summer16_WJets_amcatnlo_,55,9394
MC2016_Summer16_WJets_amcatnlo_,56,6090
MC2016_Summer16_WJets_amcatnlo_,57,4010
MC2016_Summer16_WJets_amcatnlo_,58,2614
